BEAM_LOG:{"turn":524,"beam_width_limit":3900,"beam_width":3900,"candidates":13320,"hash_dedup":3600,"pruned":2874,"unique_parents":2467,"best":-6183,"worst":-6151,"mean":-6158.441538,"std":5.525272,"elapsed":0.842834}
BEAM_LOG:{"turn":525,"beam_width_limit":3900,"beam_width":3900,"candidates":13257,"hash_dedup":3576,"pruned":2854,"unique_parents":2505,"best":-6194,"worst":-6163,"mean":-6170.250769,"std":5.388134,"elapsed":0.844309}
BEAM_LOG:{"turn":526,"beam_width_limit":3900,"beam_width":3900,"candidates":13424,"hash_dedup":3383,"pruned":3126,"unique_parents":2481,"best":-6206,"worst":-6175,"mean":-6182.118462,"std":5.267444,"elapsed":0.845804}
BEAM_LOG:{"turn":527,"beam_width_limit":3900,"beam_width":3900,"candidates":13408,"hash_dedup":3401,"pruned":3155,"unique_parents":2503,"best":-6222,"worst":-6187,"mean":-6193.671795,"std":5.176077,"elapsed":0.847260}
BEAM_LOG:{"turn":528,"beam_width_limit":3900,"beam_width":3900,"candidates":13578,"hash_dedup":3200,"pruned":3408,"unique_parents":2473,"best":-6236,"worst":-6199,"mean":-6205.507692,"std":5.232021,"elapsed":0.848734}
BEAM_LOG:{"turn":529,"beam_width_limit":3900,"beam_width":3900,"candidates":13587,"hash_dedup":3304,"pruned":3331,"unique_parents":2521,"best":-6249,"worst":-6210,"mean":-6217.410513,"std":5.421604,"elapsed":0.850193}
BEAM_LOG:{"turn":530,"beam_width_limit":3900,"beam_width":3900,"candidates":13664,"hash_dedup":3307,"pruned":3394,"unique_parents":2467,"best":-6261,"worst":-6222,"mean":-6229.367949,"std":5.565622,"elapsed":0.851653}
BEAM_LOG:{"turn":531,"beam_width_limit":3900,"beam_width":3900,"candidates":13623,"hash_dedup":3458,"pruned":3100,"unique_parents":2441,"best":-6272,"worst":-6234,"mean":-6241.593846,"std":5.777380,"elapsed":0.853137}
BEAM_LOG:{"turn":532,"beam_width_limit":3900,"beam_width":3900,"candidates":13755,"hash_dedup":3598,"pruned":3066,"unique_parents":2448,"best":-6285,"worst":-6246,"mean":-6253.720000,"std":5.830649,"elapsed":0.854597}
BEAM_LOG:{"turn":533,"beam_width_limit":3900,"beam_width":3900,"candidates":13762,"hash_dedup":3712,"pruned":3085,"unique_parents":2465,"best":-6294,"worst":-6259,"mean":-6265.925897,"std":5.899274,"elapsed":0.856060}
BEAM_LOG:{"turn":534,"beam_width_limit":3900,"beam_width":3900,"candidates":13781,"hash_dedup":3739,"pruned":3113,"unique_parents":2515,"best":-6309,"worst":-6271,"mean":-6277.971795,"std":5.883504,"elapsed":0.857553}
BEAM_LOG:{"turn":535,"beam_width_limit":3900,"beam_width":3900,"candidates":13801,"hash_dedup":3952,"pruned":3070,"unique_parents":2493,"best":-6315,"worst":-6283,"mean":-6289.917179,"std":5.907411,"elapsed":0.859015}
BEAM_LOG:{"turn":536,"beam_width_limit":3900,"beam_width":3900,"candidates":13840,"hash_dedup":4096,"pruned":2943,"unique_parents":2505,"best":-6327,"worst":-6294,"mean":-6301.781538,"std":5.871833,"elapsed":0.860470}
BEAM_LOG:{"turn":537,"beam_width_limit":3900,"beam_width":3900,"candidates":13895,"hash_dedup":4280,"pruned":2933,"unique_parents":2471,"best":-6339,"worst":-6306,"mean":-6313.697179,"std":5.755162,"elapsed":0.861939}
BEAM_LOG:{"turn":538,"beam_width_limit":3900,"beam_width":3900,"candidates":13856,"hash_dedup":4303,"pruned":2944,"unique_parents":2479,"best":-6350,"worst":-6318,"mean":-6325.664103,"std":5.681910,"elapsed":0.863367}
BEAM_LOG:{"turn":539,"beam_width_limit":3900,"beam_width":3900,"candidates":13893,"hash_dedup":4348,"pruned":2930,"unique_parents":2461,"best":-6361,"worst":-6330,"mean":-6337.511795,"std":5.452416,"elapsed":0.864819}
BEAM_LOG:{"turn":540,"beam_width_limit":3900,"beam_width":3900,"candidates":13866,"hash_dedup":4306,"pruned":2908,"unique_parents":2480,"best":-6373,"worst":-6342,"mean":-6349.283590,"std":5.210403,"elapsed":0.866257}
BEAM_LOG:{"turn":541,"beam_width_limit":3900,"beam_width":3900,"candidates":13939,"hash_dedup":4230,"pruned":3018,"unique_parents":2501,"best":-6386,"worst":-6354,"mean":-6360.933077,"std":5.212154,"elapsed":0.867703}
BEAM_LOG:{"turn":542,"beam_width_limit":3900,"beam_width":3900,"candidates":13930,"hash_dedup":4275,"pruned":2998,"unique_parents":2513,"best":-6394,"worst":-6366,"mean":-6372.705897,"std":5.185870,"elapsed":0.869142}
BEAM_LOG:{"turn":543,"beam_width_limit":3900,"beam_width":3900,"candidates":13905,"hash_dedup":4170,"pruned":2904,"unique_parents":2523,"best":-6406,"worst":-6378,"mean":-6384.468974,"std":5.258674,"elapsed":0.870608}
BEAM_LOG:{"turn":544,"beam_width_limit":3900,"beam_width":3900,"candidates":13918,"hash_dedup":3939,"pruned":2972,"unique_parents":2474,"best":-6422,"worst":-6390,"mean":-6396.473590,"std":5.182522,"elapsed":0.872127}
BEAM_LOG:{"turn":545,"beam_width_limit":3900,"beam_width":3900,"candidates":13980,"hash_dedup":3907,"pruned":3083,"unique_parents":2472,"best":-6431,"worst":-6402,"mean":-6408.551282,"std":5.020030,"elapsed":0.873672}
BEAM_LOG:{"turn":546,"beam_width_limit":3900,"beam_width":3900,"candidates":13978,"hash_dedup":3801,"pruned":3142,"unique_parents":2483,"best":-6440,"worst":-6414,"mean":-6420.507692,"std":4.879753,"elapsed":0.875165}
BEAM_LOG:{"turn":547,"beam_width_limit":3900,"beam_width":3900,"candidates":13972,"hash_dedup":3687,"pruned":3247,"unique_parents":2487,"best":-6454,"worst":-6426,"mean":-6432.388718,"std":4.681461,"elapsed":0.876710}
BEAM_LOG:{"turn":548,"beam_width_limit":3900,"beam_width":3900,"candidates":13973,"hash_dedup":3518,"pruned":3428,"unique_parents":2497,"best":-6463,"worst":-6438,"mean":-6443.997692,"std":4.659839,"elapsed":0.878221}
BEAM_LOG:{"turn":549,"beam_width_limit":3900,"beam_width":3900,"candidates":13979,"hash_dedup":3390,"pruned":3526,"unique_parents":2506,"best":-6476,"worst":-6450,"mean":-6455.745128,"std":4.646715,"elapsed":0.879721}
BEAM_LOG:{"turn":550,"beam_width_limit":3900,"beam_width":3900,"candidates":13937,"hash_dedup":3391,"pruned":3454,"unique_parents":2487,"best":-6490,"worst":-6461,"mean":-6467.170000,"std":4.621530,"elapsed":0.881246}
BEAM_LOG:{"turn":551,"beam_width_limit":3900,"beam_width":3900,"candidates":13955,"hash_dedup":3416,"pruned":3481,"unique_parents":2525,"best":-6503,"worst":-6472,"mean":-6478.424872,"std":4.706923,"elapsed":0.882742}
BEAM_LOG:{"turn":552,"beam_width_limit":3900,"beam_width":3900,"candidates":13946,"hash_dedup":3413,"pruned":3530,"unique_parents":2536,"best":-6514,"worst":-6483,"mean":-6489.807436,"std":4.907409,"elapsed":0.884245}
BEAM_LOG:{"turn":553,"beam_width_limit":3900,"beam_width":3900,"candidates":13991,"hash_dedup":3404,"pruned":3603,"unique_parents":2484,"best":-6529,"worst":-6495,"mean":-6501.236667,"std":5.109282,"elapsed":0.885795}
BEAM_LOG:{"turn":554,"beam_width_limit":3900,"beam_width":3900,"candidates":13926,"hash_dedup":3518,"pruned":3455,"unique_parents":2495,"best":-6540,"worst":-6506,"mean":-6512.780000,"std":5.233796,"elapsed":0.887314}
BEAM_LOG:{"turn":555,"beam_width_limit":3900,"beam_width":3900,"candidates":14048,"hash_dedup":3518,"pruned":3620,"unique_parents":2464,"best":-6551,"worst":-6518,"mean":-6524.490000,"std":5.230988,"elapsed":0.888837}
BEAM_LOG:{"turn":556,"beam_width_limit":3900,"beam_width":3900,"candidates":13976,"hash_dedup":3460,"pruned":3538,"unique_parents":2483,"best":-6560,"worst":-6529,"mean":-6536.107949,"std":5.204326,"elapsed":0.890352}
BEAM_LOG:{"turn":557,"beam_width_limit":3900,"beam_width":3900,"candidates":14047,"hash_dedup":3541,"pruned":3507,"unique_parents":2478,"best":-6572,"worst":-6541,"mean":-6547.536667,"std":5.069409,"elapsed":0.891855}
BEAM_LOG:{"turn":558,"beam_width_limit":3900,"beam_width":3900,"candidates":14088,"hash_dedup":3599,"pruned":3546,"unique_parents":2523,"best":-6585,"worst":-6552,"mean":-6558.943846,"std":5.191381,"elapsed":0.893355}
BEAM_LOG:{"turn":559,"beam_width_limit":3900,"beam_width":3900,"candidates":14028,"hash_dedup":3519,"pruned":3641,"unique_parents":2484,"best":-6596,"worst":-6564,"mean":-6570.285897,"std":5.244734,"elapsed":0.894863}
BEAM_LOG:{"turn":560,"beam_width_limit":3900,"beam_width":3900,"candidates":14192,"hash_dedup":3606,"pruned":3696,"unique_parents":2450,"best":-6604,"worst":-6575,"mean":-6581.806154,"std":5.252581,"elapsed":0.896353}
BEAM_LOG:{"turn":561,"beam_width_limit":3900,"beam_width":3900,"candidates":14106,"hash_dedup":3627,"pruned":3577,"unique_parents":2463,"best":-6617,"worst":-6587,"mean":-6593.265385,"std":5.129661,"elapsed":0.897860}
BEAM_LOG:{"turn":562,"beam_width_limit":3900,"beam_width":3900,"candidates":14286,"hash_dedup":3815,"pruned":3672,"unique_parents":2471,"best":-6626,"worst":-6598,"mean":-6604.582051,"std":5.118011,"elapsed":0.899331}
BEAM_LOG:{"turn":563,"beam_width_limit":3900,"beam_width":3900,"candidates":14184,"hash_dedup":3983,"pruned":3444,"unique_parents":2478,"best":-6637,"worst":-6609,"mean":-6615.973590,"std":5.079428,"elapsed":0.900822}
BEAM_LOG:{"turn":564,"beam_width_limit":3900,"beam_width":3900,"candidates":14208,"hash_dedup":4051,"pruned":3407,"unique_parents":2455,"best":-6652,"worst":-6621,"mean":-6627.333333,"std":5.121965,"elapsed":0.902300}
BEAM_LOG:{"turn":565,"beam_width_limit":3900,"beam_width":3900,"candidates":14140,"hash_dedup":4119,"pruned":3297,"unique_parents":2468,"best":-6662,"worst":-6632,"mean":-6638.675897,"std":5.254115,"elapsed":0.903779}
BEAM_LOG:{"turn":566,"beam_width_limit":3900,"beam_width":3900,"candidates":14119,"hash_dedup":3974,"pruned":3444,"unique_parents":2456,"best":-6675,"worst":-6643,"mean":-6649.917949,"std":5.281990,"elapsed":0.905275}
BEAM_LOG:{"turn":567,"beam_width_limit":3900,"beam_width":3900,"candidates":14190,"hash_dedup":4040,"pruned":3486,"unique_parents":2445,"best":-6686,"worst":-6654,"mean":-6661.320256,"std":5.238785,"elapsed":0.906754}
BEAM_LOG:{"turn":568,"beam_width_limit":3900,"beam_width":3900,"candidates":14184,"hash_dedup":3992,"pruned":3510,"unique_parents":2474,"best":-6699,"worst":-6666,"mean":-6672.282308,"std":5.101487,"elapsed":0.908226}
BEAM_LOG:{"turn":569,"beam_width_limit":3900,"beam_width":3900,"candidates":14321,"hash_dedup":4199,"pruned":3506,"unique_parents":2451,"best":-6713,"worst":-6677,"mean":-6683.398974,"std":5.059117,"elapsed":0.909715}
BEAM_LOG:{"turn":570,"beam_width_limit":3900,"beam_width":3900,"candidates":14239,"hash_dedup":4225,"pruned":3347,"unique_parents":2481,"best":-6724,"worst":-6688,"mean":-6694.288718,"std":5.115309,"elapsed":0.911193}
BEAM_LOG:{"turn":571,"beam_width_limit":3900,"beam_width":3900,"candidates":14318,"hash_dedup":4164,"pruned":3402,"unique_parents":2459,"best":-6732,"worst":-6699,"mean":-6705.286923,"std":5.215704,"elapsed":0.912714}
BEAM_LOG:{"turn":572,"beam_width_limit":3900,"beam_width":3900,"candidates":14255,"hash_dedup":4146,"pruned":3355,"unique_parents":2510,"best":-6744,"worst":-6709,"mean":-6716.170769,"std":5.313222,"elapsed":0.914233}
BEAM_LOG:{"turn":573,"beam_width_limit":3900,"beam_width":3900,"candidates":14263,"hash_dedup":4216,"pruned":3297,"unique_parents":2482,"best":-6753,"worst":-6720,"mean":-6727.037179,"std":5.404737,"elapsed":0.915758}
BEAM_LOG:{"turn":574,"beam_width_limit":3900,"beam_width":3900,"candidates":14117,"hash_dedup":4190,"pruned":3131,"unique_parents":2493,"best":-6764,"worst":-6731,"mean":-6737.622308,"std":5.341676,"elapsed":0.917267}
BEAM_LOG:{"turn":575,"beam_width_limit":3900,"beam_width":3900,"candidates":14092,"hash_dedup":4188,"pruned":3038,"unique_parents":2474,"best":-6776,"worst":-6741,"mean":-6748.217692,"std":5.309647,"elapsed":0.918771}
BEAM_LOG:{"turn":576,"beam_width_limit":3900,"beam_width":3900,"candidates":13975,"hash_dedup":4128,"pruned":2933,"unique_parents":2491,"best":-6783,"worst":-6752,"mean":-6758.611795,"std":5.219693,"elapsed":0.920285}
BEAM_LOG:{"turn":577,"beam_width_limit":3900,"beam_width":3900,"candidates":13894,"hash_dedup":3973,"pruned":3068,"unique_parents":2493,"best":-6795,"worst":-6762,"mean":-6768.896154,"std":5.238784,"elapsed":0.921814}
BEAM_LOG:{"turn":578,"beam_width_limit":3900,"beam_width":3900,"candidates":13797,"hash_dedup":3826,"pruned":3186,"unique_parents":2486,"best":-6809,"worst":-6773,"mean":-6779.323846,"std":5.237635,"elapsed":0.923298}
BEAM_LOG:{"turn":579,"beam_width_limit":3900,"beam_width":3900,"candidates":13719,"hash_dedup":3778,"pruned":3239,"unique_parents":2507,"best":-6825,"worst":-6783,"mean":-6789.427949,"std":5.232658,"elapsed":0.924802}
BEAM_LOG:{"turn":580,"beam_width_limit":3900,"beam_width":3900,"candidates":13626,"hash_dedup":3687,"pruned":3197,"unique_parents":2485,"best":-6828,"worst":-6793,"mean":-6799.452308,"std":5.268682,"elapsed":0.926294}
BEAM_LOG:{"turn":581,"beam_width_limit":3900,"beam_width":3900,"candidates":13618,"hash_dedup":3619,"pruned":3311,"unique_parents":2499,"best":-6833,"worst":-6803,"mean":-6809.343077,"std":5.251397,"elapsed":0.927765}
BEAM_LOG:{"turn":582,"beam_width_limit":3900,"beam_width":3900,"candidates":13626,"hash_dedup":3731,"pruned":3175,"unique_parents":2515,"best":-6843,"worst":-6812,"mean":-6819.167436,"std":5.272951,"elapsed":0.929284}
BEAM_LOG:{"turn":583,"beam_width_limit":3900,"beam_width":3900,"candidates":13627,"hash_dedup":3722,"pruned":3149,"unique_parents":2464,"best":-6854,"worst":-6822,"mean":-6829.094872,"std":5.149780,"elapsed":0.930783}
BEAM_LOG:{"turn":584,"beam_width_limit":3900,"beam_width":3900,"candidates":13519,"hash_dedup":3766,"pruned":3027,"unique_parents":2508,"best":-6864,"worst":-6832,"mean":-6838.871026,"std":5.179846,"elapsed":0.932278}
BEAM_LOG:{"turn":585,"beam_width_limit":3900,"beam_width":3900,"candidates":13585,"hash_dedup":3703,"pruned":3055,"unique_parents":2486,"best":-6878,"worst":-6842,"mean":-6848.691282,"std":5.231666,"elapsed":0.933822}
BEAM_LOG:{"turn":586,"beam_width_limit":3900,"beam_width":3900,"candidates":13424,"hash_dedup":3578,"pruned":3081,"unique_parents":2502,"best":-6890,"worst":-6852,"mean":-6858.492051,"std":5.391274,"elapsed":0.935313}
BEAM_LOG:{"turn":587,"beam_width_limit":3900,"beam_width":3900,"candidates":13431,"hash_dedup":3609,"pruned":3086,"unique_parents":2499,"best":-6901,"worst":-6861,"mean":-6868.347692,"std":5.707497,"elapsed":0.936837}
BEAM_LOG:{"turn":588,"beam_width_limit":3900,"beam_width":3900,"candidates":13308,"hash_dedup":3605,"pruned":2966,"unique_parents":2448,"best":-6905,"worst":-6871,"mean":-6878.344615,"std":5.927183,"elapsed":0.938334}
BEAM_LOG:{"turn":589,"beam_width_limit":3900,"beam_width":3900,"candidates":13402,"hash_dedup":3616,"pruned":3009,"unique_parents":2459,"best":-6922,"worst":-6881,"mean":-6888.547692,"std":5.867689,"elapsed":0.939831}
BEAM_LOG:{"turn":590,"beam_width_limit":3900,"beam_width":3900,"candidates":13338,"hash_dedup":3705,"pruned":3032,"unique_parents":2454,"best":-6928,"worst":-6891,"mean":-6898.763846,"std":5.796584,"elapsed":0.941336}
BEAM_LOG:{"turn":591,"beam_width_limit":3900,"beam_width":3900,"candidates":13333,"hash_dedup":3734,"pruned":3011,"unique_parents":2486,"best":-6946,"worst":-6902,"mean":-6909.002564,"std":5.711436,"elapsed":0.942802}
BEAM_LOG:{"turn":592,"beam_width_limit":3900,"beam_width":3900,"candidates":13350,"hash_dedup":3768,"pruned":3023,"unique_parents":2498,"best":-6953,"worst":-6912,"mean":-6919.219487,"std":5.767551,"elapsed":0.944290}
BEAM_LOG:{"turn":593,"beam_width_limit":3900,"beam_width":3900,"candidates":13346,"hash_dedup":3775,"pruned":3008,"unique_parents":2471,"best":-6965,"worst":-6922,"mean":-6929.485128,"std":5.786061,"elapsed":0.945795}
BEAM_LOG:{"turn":594,"beam_width_limit":3900,"beam_width":3900,"candidates":13402,"hash_dedup":3807,"pruned":2987,"unique_parents":2495,"best":-6973,"worst":-6932,"mean":-6939.910256,"std":5.915182,"elapsed":0.947277}
BEAM_LOG:{"turn":595,"beam_width_limit":3900,"beam_width":3900,"candidates":13316,"hash_dedup":3679,"pruned":3102,"unique_parents":2477,"best":-6981,"worst":-6943,"mean":-6950.512051,"std":6.003000,"elapsed":0.948754}
BEAM_LOG:{"turn":596,"beam_width_limit":3900,"beam_width":3900,"candidates":13387,"hash_dedup":3840,"pruned":2993,"unique_parents":2514,"best":-6990,"worst":-6953,"mean":-6960.886923,"std":5.965523,"elapsed":0.950243}
BEAM_LOG:{"turn":597,"beam_width_limit":3900,"beam_width":3900,"candidates":13311,"hash_dedup":3863,"pruned":2940,"unique_parents":2514,"best":-6999,"worst":-6964,"mean":-6971.391538,"std":5.990058,"elapsed":0.951712}
BEAM_LOG:{"turn":598,"beam_width_limit":3900,"beam_width":3900,"candidates":13341,"hash_dedup":3943,"pruned":2851,"unique_parents":2525,"best":-7010,"worst":-6974,"mean":-6981.550000,"std":5.891002,"elapsed":0.953204}
BEAM_LOG:{"turn":599,"beam_width_limit":3900,"beam_width":3900,"candidates":13296,"hash_dedup":3781,"pruned":2950,"unique_parents":2500,"best":-7018,"worst":-6985,"mean":-6992.016667,"std":5.811393,"elapsed":0.954676}
BEAM_LOG:{"turn":600,"beam_width_limit":3900,"beam_width":3900,"candidates":13288,"hash_dedup":3931,"pruned":2867,"unique_parents":2506,"best":-7026,"worst":-6995,"mean":-7002.320000,"std":5.732379,"elapsed":0.956146}
BEAM_LOG:{"turn":601,"beam_width_limit":3900,"beam_width":3900,"candidates":13238,"hash_dedup":3897,"pruned":2850,"unique_parents":2495,"best":-7037,"worst":-7005,"mean":-7012.751026,"std":5.731497,"elapsed":0.957634}
BEAM_LOG:{"turn":602,"beam_width_limit":3900,"beam_width":3900,"candidates":13185,"hash_dedup":3983,"pruned":2777,"unique_parents":2512,"best":-7054,"worst":-7015,"mean":-7023.088974,"std":5.689174,"elapsed":0.959093}
BEAM_LOG:{"turn":603,"beam_width_limit":3900,"beam_width":3900,"candidates":13235,"hash_dedup":3900,"pruned":2835,"unique_parents":2504,"best":-7064,"worst":-7026,"mean":-7033.470256,"std":5.684832,"elapsed":0.960556}
BEAM_LOG:{"turn":604,"beam_width_limit":3900,"beam_width":3900,"candidates":13133,"hash_dedup":3834,"pruned":2746,"unique_parents":2512,"best":-7072,"worst":-7036,"mean":-7043.689744,"std":5.730141,"elapsed":0.962034}
BEAM_LOG:{"turn":605,"beam_width_limit":3900,"beam_width":3900,"candidates":13232,"hash_dedup":3825,"pruned":2791,"unique_parents":2507,"best":-7083,"worst":-7047,"mean":-7054.128718,"std":5.846484,"elapsed":0.963518}
BEAM_LOG:{"turn":606,"beam_width_limit":3900,"beam_width":3900,"candidates":13219,"hash_dedup":3852,"pruned":2646,"unique_parents":2506,"best":-7096,"worst":-7057,"mean":-7064.391538,"std":5.792106,"elapsed":0.965011}
BEAM_LOG:{"turn":607,"beam_width_limit":3900,"beam_width":3900,"candidates":13126,"hash_dedup":3847,"pruned":2574,"unique_parents":2518,"best":-7109,"worst":-7067,"mean":-7074.431795,"std":5.925496,"elapsed":0.966504}
BEAM_LOG:{"turn":608,"beam_width_limit":3900,"beam_width":3900,"candidates":13117,"hash_dedup":3705,"pruned":2594,"unique_parents":2502,"best":-7120,"worst":-7077,"mean":-7084.688462,"std":5.838785,"elapsed":0.967994}
BEAM_LOG:{"turn":609,"beam_width_limit":3900,"beam_width":3900,"candidates":13106,"hash_dedup":3608,"pruned":2696,"unique_parents":2508,"best":-7132,"worst":-7087,"mean":-7094.766154,"std":5.952391,"elapsed":0.969495}
BEAM_LOG:{"turn":610,"beam_width_limit":3900,"beam_width":3900,"candidates":13044,"hash_dedup":3520,"pruned":2704,"unique_parents":2462,"best":-7144,"worst":-7098,"mean":-7104.796154,"std":5.978829,"elapsed":0.971009}
BEAM_LOG:{"turn":611,"beam_width_limit":3900,"beam_width":3900,"candidates":13115,"hash_dedup":3437,"pruned":2831,"unique_parents":2489,"best":-7152,"worst":-7108,"mean":-7114.971282,"std":6.084128,"elapsed":0.972527}
BEAM_LOG:{"turn":612,"beam_width_limit":3900,"beam_width":3900,"candidates":12997,"hash_dedup":3299,"pruned":2828,"unique_parents":2521,"best":-7161,"worst":-7118,"mean":-7125.078205,"std":6.249249,"elapsed":0.974026}
BEAM_LOG:{"turn":613,"beam_width_limit":3900,"beam_width":3900,"candidates":13019,"hash_dedup":3303,"pruned":2803,"unique_parents":2492,"best":-7168,"worst":-7128,"mean":-7135.431282,"std":6.469268,"elapsed":0.975514}
BEAM_LOG:{"turn":614,"beam_width_limit":3900,"beam_width":3900,"candidates":13018,"hash_dedup":3428,"pruned":2858,"unique_parents":2466,"best":-7177,"worst":-7138,"mean":-7146.116667,"std":6.451275,"elapsed":0.977013}
BEAM_LOG:{"turn":615,"beam_width_limit":3900,"beam_width":3900,"candidates":13113,"hash_dedup":3688,"pruned":2784,"unique_parents":2469,"best":-7189,"worst":-7149,"mean":-7156.993333,"std":6.354401,"elapsed":0.978487}
BEAM_LOG:{"turn":616,"beam_width_limit":3900,"beam_width":3900,"candidates":13130,"hash_dedup":3897,"pruned":2669,"unique_parents":2468,"best":-7199,"worst":-7160,"mean":-7167.982051,"std":6.314752,"elapsed":0.979944}
BEAM_LOG:{"turn":617,"beam_width_limit":3900,"beam_width":3900,"candidates":13144,"hash_dedup":3964,"pruned":2594,"unique_parents":2472,"best":-7210,"worst":-7171,"mean":-7178.964872,"std":6.118702,"elapsed":0.981398}
BEAM_LOG:{"turn":618,"beam_width_limit":3900,"beam_width":3900,"candidates":13097,"hash_dedup":3881,"pruned":2659,"unique_parents":2471,"best":-7221,"worst":-7182,"mean":-7189.885385,"std":6.001491,"elapsed":0.982831}
BEAM_LOG:{"turn":619,"beam_width_limit":3900,"beam_width":3900,"candidates":13097,"hash_dedup":3882,"pruned":2706,"unique_parents":2513,"best":-7226,"worst":-7193,"mean":-7200.984103,"std":5.955325,"elapsed":0.984254}
BEAM_LOG:{"turn":620,"beam_width_limit":3900,"beam_width":3900,"candidates":13060,"hash_dedup":3822,"pruned":2853,"unique_parents":2489,"best":-7246,"worst":-7204,"mean":-7211.881538,"std":5.975361,"elapsed":0.985686}
BEAM_LOG:{"turn":621,"beam_width_limit":3900,"beam_width":3900,"candidates":13043,"hash_dedup":3686,"pruned":2942,"unique_parents":2486,"best":-7253,"worst":-7215,"mean":-7223.205897,"std":5.899449,"elapsed":0.987135}
BEAM_LOG:{"turn":622,"beam_width_limit":3900,"beam_width":3900,"candidates":12996,"hash_dedup":3647,"pruned":2861,"unique_parents":2472,"best":-7261,"worst":-7227,"mean":-7234.408718,"std":5.907763,"elapsed":0.988572}
BEAM_LOG:{"turn":623,"beam_width_limit":3900,"beam_width":3900,"candidates":13006,"hash_dedup":3666,"pruned":2812,"unique_parents":2512,"best":-7273,"worst":-7238,"mean":-7245.687692,"std":5.889313,"elapsed":0.990013}
BEAM_LOG:{"turn":624,"beam_width_limit":3900,"beam_width":3900,"candidates":12953,"hash_dedup":3540,"pruned":2786,"unique_parents":2496,"best":-7282,"worst":-7249,"mean":-7256.949744,"std":5.921065,"elapsed":0.991484}
BEAM_LOG:{"turn":625,"beam_width_limit":3900,"beam_width":3900,"candidates":12984,"hash_dedup":3551,"pruned":2852,"unique_parents":2512,"best":-7291,"worst":-7261,"mean":-7268.380256,"std":5.953346,"elapsed":0.992949}
BEAM_LOG:{"turn":626,"beam_width_limit":3900,"beam_width":3900,"candidates":12970,"hash_dedup":3640,"pruned":2718,"unique_parents":2542,"best":-7303,"worst":-7272,"mean":-7279.785641,"std":5.888119,"elapsed":0.994415}
BEAM_LOG:{"turn":627,"beam_width_limit":3900,"beam_width":3900,"candidates":12887,"hash_dedup":3592,"pruned":2700,"unique_parents":2530,"best":-7316,"worst":-7284,"mean":-7291.230000,"std":5.889641,"elapsed":0.995886}
BEAM_LOG:{"turn":628,"beam_width_limit":3900,"beam_width":3900,"candidates":12972,"hash_dedup":3496,"pruned":2827,"unique_parents":2515,"best":-7329,"worst":-7295,"mean":-7302.705128,"std":5.864777,"elapsed":0.997411}
BEAM_LOG:{"turn":629,"beam_width_limit":3900,"beam_width":3900,"candidates":12906,"hash_dedup":3407,"pruned":2797,"unique_parents":2504,"best":-7342,"worst":-7307,"mean":-7314.405641,"std":5.920158,"elapsed":0.998876}
BEAM_LOG:{"turn":630,"beam_width_limit":3900,"beam_width":3900,"candidates":13049,"hash_dedup":3503,"pruned":2754,"unique_parents":2509,"best":-7358,"worst":-7319,"mean":-7326.386410,"std":5.998091,"elapsed":1.000383}
BEAM_LOG:{"turn":631,"beam_width_limit":3900,"beam_width":3900,"candidates":13048,"hash_dedup":3516,"pruned":2695,"unique_parents":2462,"best":-7374,"worst":-7331,"mean":-7338.645641,"std":6.132015,"elapsed":1.001882}
BEAM_LOG:{"turn":632,"beam_width_limit":3900,"beam_width":3900,"candidates":13132,"hash_dedup":3609,"pruned":2715,"unique_parents":2479,"best":-7387,"worst":-7343,"mean":-7351.118974,"std":6.179221,"elapsed":1.003341}
BEAM_LOG:{"turn":633,"beam_width_limit":3900,"beam_width":3900,"candidates":13259,"hash_dedup":3784,"pruned":2741,"unique_parents":2509,"best":-7401,"worst":-7356,"mean":-7363.677179,"std":6.241190,"elapsed":1.004821}
BEAM_LOG:{"turn":634,"beam_width_limit":3900,"beam_width":3900,"candidates":13192,"hash_dedup":3718,"pruned":2716,"unique_parents":2529,"best":-7414,"worst":-7368,"mean":-7376.174872,"std":6.408583,"elapsed":1.006294}
BEAM_LOG:{"turn":635,"beam_width_limit":3900,"beam_width":3900,"candidates":13287,"hash_dedup":3788,"pruned":2659,"unique_parents":2500,"best":-7425,"worst":-7381,"mean":-7388.951538,"std":6.406964,"elapsed":1.007793}
BEAM_LOG:{"turn":636,"beam_width_limit":3900,"beam_width":3900,"candidates":13329,"hash_dedup":3852,"pruned":2688,"unique_parents":2493,"best":-7439,"worst":-7394,"mean":-7401.589231,"std":6.339942,"elapsed":1.009309}
BEAM_LOG:{"turn":637,"beam_width_limit":3900,"beam_width":3900,"candidates":13277,"hash_dedup":3760,"pruned":2793,"unique_parents":2517,"best":-7447,"worst":-7406,"mean":-7414.092821,"std":6.213393,"elapsed":1.010803}
BEAM_LOG:{"turn":638,"beam_width_limit":3900,"beam_width":3900,"candidates":13313,"hash_dedup":3979,"pruned":2717,"unique_parents":2509,"best":-7456,"worst":-7418,"mean":-7426.283333,"std":6.066975,"elapsed":1.012276}
BEAM_LOG:{"turn":639,"beam_width_limit":3900,"beam_width":3900,"candidates":13269,"hash_dedup":3829,"pruned":2764,"unique_parents":2508,"best":-7469,"worst":-7431,"mean":-7438.687179,"std":6.028402,"elapsed":1.013848}
